"numGeoids","profile","category","variable","base","estimate","moe","cv","percent","percent_moe","is_reliable","comparison_estimate","comparison_moe","comparison_cv","comparison_percent","comparison_percent_moe","comparison_is_reliable","difference_estimate","difference_moe","difference_reliable","difference_percent","difference_percent_moe","difference_percent_reliable"
"","social","residence_1_year_ago","dfhs1","Pop1pl","16057","1240.6917425372","4.69714083750349","0.124932892433379","0.00930558299982708","true","834614","9929","0.7","0.1","0.001","true","-818557","10006.215918118098","true","2.4932892433379","0.9359159949839022","false"
"","social","residence_1_year_ago","dfhs2","DfHs2","16057","1240.6917425372","4.69714083750349","1","0","true","834614","9929","0.7","1","0","true","-818557","10006.215918118098","true","0","0",""
"","social","residence_1_year_ago","dfhsdfcnt","DfHs2","6453","699.077248950357","6.58563415475432","0.401880799651242","0.03051608738292","true","283708","5850","1.3","0.34","0.006","true","-277255","5891.621932880622","true","6.188079965124203","3.1100347090699954","false"
"","social","residence_1_year_ago","dfhssmcnt","DfHs2","8295","915.166651490317","6.70683919151734","0.516597122750202","0.0406828667029132","true","460018","8664","1.1","0.551","0.008","true","-451723","8712.199837010168","true","-3.440287724979804","4.146197828332608","false"
"","social","residence_1_year_ago","dfhsus","DfHs2","14748","1151.31446616465","4.74564153426874","0.918477922401445","0.0102248890226825","true","743726","9386","0.8","0.891","0.004","true","-728978","9456.348185213994","true","2.7477922401445056","1.0979451512993401","false"
"","social","residence_1_year_ago","dhdfcntnyc","DfHs2","2972","508.658038371557","10.4042601948798","0.185090614685184","0.0282661980855348","true","122166","3635","1.8","0.146","0.004","true","-119194","3670.416597608506","true","3.9090614685184004","2.854781872947023","false"
"","social","residence_1_year_ago","dhnonyc","DfHs2","3481","480.884601541784","8.39790476205233","0.216790184966058","0.024825883707305","true","161542","4136","1.6","0.194","0.004","true","-158061","4163.861909333689","true","2.279018496605797","2.5146063346946215","false"
"","social","residence_1_year_ago","pop1pl","Pop1pl","128525","2641.41647605977","1.24934783237198","1","0","true","8337697","2631","0","1","0","true","-8209172","3728.1687193580733","true","0","0",""
"","social","residence_1_year_ago","smhs","Pop1pl","112468","2623.79210304475","1.41819041592959","0.875067107566621","0.00966058851437676","true","7503083","10425","0.1","0.9","0.001","true","-7390615","10750.11209243885","true","-2.493289243337898","0.9712207290009216","false"
"","social","school_enrollment","pop3plen","Pop3plEn","31265","1478.69131329024","2.87510153334834","1","0","true","2018104","6985","0.2","1","0","true","-1986839","7139.80062746853","true","0","0",""
"","social","school_enrollment","se_clggsc","Pop3plEn","9914","771.041503422481","4.72784183137586","0.317095794018871","0.0195773784119086","true","632007","5739","0.6","0.313","0.002","true","-622093","5790.563530434668","true","0.4095794018871004","1.967927197543306","false"
"","social","school_enrollment","se_g1t8","Pop3plEn","12006","843.4293094267","4.27055625898651","0.384007676315369","0.0199473308304754","true","760849","3061","0.2","0.377","0.002","true","-748843","3175.0738574086745","true","0.7007676315368911","2.0047344144809665","false"
"","social","school_enrollment","se_g9t12","Pop3plEn","6064","600.903486426897","6.02392600936412","0.193954901647209","0.0168893199741532","true","383365","2893","0.5","0.19","0.001","true","-377301","2954.7477049656877","true","0.3954901647209006","1.6918898580857153","false"
"","social","school_enrollment","se_kndgtn","Pop3plEn","1290","254.750858683538","12.0049413860907","0.0412601951063489","0.00791099028729388","true","103836","2280","1.3","0.051","0.001","true","-102546","2294.1878737365864","true","-0.9739804893651094","0.7973943022473768","false"
"","social","school_enrollment","se_nscpsc","Pop3plEn","1991","330.974319245467","10.1054843832342","0.0636814329122021","0.0101486090860694","true","138047","2660","1.2","0.068","0.001","true","-136056","2680.511891411788","true","-0.4318567087797902","1.019775790955298","false"
"","social","social_special_variable","fam3","AvgFmSz","24322","764.094235026021","1.90977294506911","0","0","true","1887978","7339","0.2","0","0","true","-1863656","7378.6693244785","true","0","0",""
"","social","social_special_variable","hh4","AvgHHSz","46453","512.015624761589","0.670044343623049","0","0","true","3154103","5930","0.1","0","0","true","-3107650","5952.063507725703","true","0","0",""
"","social","social_special_variable","hhpop1","AvgHHSz","127547","2658.62708930756","1.2671302974042","0","0","true","8266644","2564","0","0","0","true","-8139097","3693.56115422501","true","0","0",""
"","social","social_special_variable","popinfms","AvgFmSz","84351","3698.40898225169","2.66537792976849","0","0","true","6401058","29149","0.3","0","0","true","-6316707","29382.689291485898","true","0","0",""
"","social","u_s__citizenship_status","fb3","Fb3","40060","1810.06988815349","2.74674597245999","1","0","true","3127289","13304","0.3","1","0","true","-3087229","13426.569517192394","true","0","0",""
"","social","u_s__citizenship_status","fbnotczn","Fb3","22944","1499.42722397588","3.97274194225739","0.572740888666999","0.0270418687871786","true","1377426","11965","0.5","0.44","0.003","true","-1354482","12058.586442863027","true","13.274088866699898","2.7207768513845165","true"
"","social","u_s__citizenship_status","fbntlzd","Fb3","17116","1090.48704714912","3.87304311204261","0.427259111333","0.0191913621979287","true","1749863","10437","0.4","0.56","0.003","true","-1732747","10493.81393965035","true","-13.274088866700005","1.9424427482221625","true"
"","social","veteran_status","cvpop18pl","CvPop18pl","103273","2026.19076100944","1.19269015753267","1","0","true","6674840","385","0","1","0","true","-6571567","2062.443696201187","true","0","0",""
"","social","veteran_status","cvvet18pl","CvPop18pl","1847","313.292195881098","10.3113796917402","0.0178846358680391","0.0030132694901722","true","156514","2967","1.2","0.023","0.001","true","-154667","2983.4947628578134","true","-0.51153641319609","0.3174868976887492","false"
"","social","year_of_entry","fb2000ltr","Fb4","18530","1338.62802899088","4.3915576941389","0.462556165751373","0.0260726984866773","true","1330520","11987","0.5","0.425","0.003","true","-1311990","12061.512923344235","true","3.755616575137296","2.6244725305805447","false"
"","social","year_of_entry","fb4","Fb4","40060","1810.06988815349","2.74674597245999","1","0","true","3127289","13304","0.3","1","0","true","-3087229","13426.569517192394","true","0","0",""
